YEAR,MONTH,LAKE,STATE_PROV,SPECIES,NO_STOCKED,AGEMONTH,WEIGHT
2001,4,MI,WI,RBT,12599,,316.15
2001,4,MI,WI,RBT,12300,,223.17
2001,4,MI,MI,COS,60380,,1350.8
2001,4,MI,MI,COS,30309,,664.5
2001,4,MI,MI,COS,29703,,773.2
2001,4,MI,MI,BNT,15150,,521.7
2001,4,MI,MI,RBT,16817,,1167.2
2001,4,MI,MI,RBT,13436,,932.5
2001,4,MI,MI,BNT,15000,,819.6
2001,4,MI,IN,RBT,6762,,
2001,4,MI,WI,RBT,12000,,688.55
2001,4,MI,WI,RBT,12120,,337.93
2001,4,MI,WI,RBT,11349,,230.88
2001,4,MI,MI,COS,59544,,1519
2001,4,MI,MI,COS,25248,,644.1
2001,4,MI,MI,COS,34810,,844.9
2001,4,SC,MI,RBT,12000,,816.2
2001,4,SC,MI,RBT,15000,,1022
2001,4,MI,MI,BNT,14950,,759.26
2001,4,MI,MI,BNT,9100,,474.6
2001,4,SU,MI,LAT,14000,14,445
2001,4,SU,MI,LAT,16100,14,507.27
2001,4,SU,MI,LAT,28000,16,890
2001,4,MI,WI,LAT,60000,14,1450.91
2001,4,MI,WI,BKT,1500,,76.66
2001,4,MI,WI,BNT,2500,,149.23
2001,4,MI,WI,RBT,3557,,100.24
2001,4,MI,WI,RBT,1500,,136.08
2001,4,MI,WI,RBT,4140,,81.65
2001,4,MI,WI,RBT,3657,,72.12
2001,4,HU,MI,RBT,46550,,2804.2
2001,4,MI,MI,COS,63440,,1539.8
2001,4,MI,MI,RBT,5031,,303
2001,4,MI,MI,RBT,5025,,302.7
2001,4,MI,MI,RBT,21539,,1506.2
2001,4,MI,MI,BNT,7290,,183
2001,4,MI,MI,SPE,7770,,411
2001,4,MI,WI,COS,14000,,264.44
2001,4,MI,WI,RBT,9417,,292.57
2001,4,MI,WI,RBT,3953,,131.09
2001,4,MI,WI,RBT,3670,,86.64
2001,4,MI,MI,RBT,21998,,1229
2001,4,MI,MI,COS,26298,,638.3
2001,4,MI,MI,COS,25671,,599.8
2001,4,MI,MI,COS,52006,,1215
2001,4,SC,MI,RBT,15004,,14.6
2001,4,MI,WI,COS,13000,,294.84
2001,4,MI,WI,COS,20680,,469.01
2001,4,MI,WI,COS,6320,,143.34
2001,4,MI,WI,COS,4000,,90.72
2001,4,MI,WI,RBT,12194,,395.08
2001,4,ER,MI,RBT,38158,,2805.7
2001,4,HU,MI,RBT,15852,,1085.8
2001,4,HU,MI,RBT,36176,,2480
2001,4,HU,MI,RBT,20400,,1500
2001,4,HU,MI,RBT,10001,,714
2001,4,MI,MI,COS,25252,,590
2001,4,SU,MI,SPE,17700,,1000
2001,4,SU,MN,LAT,43814,,1642.457754
2001,4,HU,MI,LAT,62632,14,2124.55
2001,4,HU,MI,LAT,60754,14,2282.27
2001,4,MI,WI,BNT,8484,,625.96
2001,4,MI,WI,RBT,12000,,505.76
